0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,24.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,24.0,0.0,22.0,0.0,365.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,272.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,83.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,49.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,23.0,43.0,0.0,48.0,0.0,0.0,0.0,0.0,111.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,58.0,111.0,0.0,0.0,0.0,43.0,46.0,0.0,0.0,24.0,0.0,65.0,0.0,0.0,0.0,0.0,73.0,46.0,111.0,0.0,40.0,0.0,0.0,46.0,0.0,0.0,30.0,0.0,0.0,173.0,0.0,58.0,48.0,0.0,58.0,24.0,0.0,0.0,48.0,0.0,40.0,254.0,0.0,24.0,54.0,0.0,0.0,90.0,0.0,0.0,40.0,0.0,0.0,36.0,0.0,39.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,37.0,0.0,0.0,24.0,0.0,81.0,0.0,0.0,0.0,38.0,0.0,0.0,24.0,37.0,0.0,33.0,0.0,0.0,64.0,0.0,0.0,38.0,0.0,70.0,0.0,0.0,38.0,24.0,53.0,109.0,62.0,0.0,55.0,0.0,0.0,109.0,21.0,0.0,0.0,0.0,0.0,206.0,0.0,55.0,107.0,0.0,55.0,21.0,0.0,0.0,64.0,0.0,206.0,107.0,0.0,38.0,48.0,0.0,71.0,36.0,0.0,0.0,57.0,0.0,0.0,40.0,0.0,63.0,85.0,0.0,21.0,0.0,339.0,40.0,0.0
38.0,23.0,0.0,50.0,30.0,50.0,54.0,31.0,22.0,0.0,0.0,260.0,30.0,0.0,24.0,31.0,22.0,0.0,66.0,0.0,48.0,0.0,0.0,46.0,21.0,30.0,37.0,0.0,30.0,70.0,182.0,0.0,49.0,0.0,78.0,0.0,182.0,0.0,30.0,49.0,51.0,260.0,0.0,23.0,89.0,42.0,51.0,37.0,37.0,37.0,24.0,23.0,24.0,34.0,46.0,47.0,0.0,46.0,48.0,0.0,182.0,70.0,0.0,24.0,47.0,0.0,48.0,37.0,38.0,0.0,55.0,24.0,31.0,37.0,0.0,0.0,30.0,30.0,21.0,22.0,42.0,52.0,0.0,36.0,34.0,0.0
36.0,76.0,38.0,0.0,20.0,0.0,67.0,0.0,54.0,40.0,54.0,24.0,20.0,96.0,54.0,58.0,185.0,113.0,67.0,0.0,245.0,0.0,96.0,23.0,24.0,20.0,0.0,96.0,21.0,0.0,111.0,35.0,245.0,96.0,116.0,61.0,111.0,46.0,93.0,41.0,0.0,24.0,82.0,49.0,0.0,20.0,0.0,21.0,21.0,20.0,0.0,76.0,30.0,22.0,23.0,33.0,0.0,23.0,245.0,115.0,111.0,0.0,25.0,30.0,33.0,0.0,245.0,0.0,0.0,111.0,34.0,54.0,58.0,0.0,40.0,35.0,44.0,70.0,45.0,185.0,20.0,0.0,0.0,237.0,263.0,54.0
0.0,195.0,0.0,100.0,0.0,49.0,65.0,0.0,23.0,0.0,87.0,80.0,0.0,58.0,0.0,0.0,0.0,37.0,0.0,42.0,57.0,44.0,107.0,340.0,80.0,0.0,45.0,58.0,0.0,35.0,52.0,0.0,57.0,58.0,48.0,54.0,52.0,54.0,0.0,60.0,42.0,53.0,50.0,72.0,0.0,24.0,42.0,20.0,20.0,0.0,0.0,195.0,70.0,20.0,53.0,65.0,50.0,81.0,57.0,58.0,0.0,35.0,0.0,70.0,65.0,56.0,57.0,47.0,52.0,0.0,43.0,0.0,0.0,83.0,0.0,0.0,60.0,0.0,118.0,84.0,24.0,60.0,60.0,60.0,70.0,87.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,46.0,21.0,60.0,0.0,45.0,0.0,0.0,0.0,0.0,21.0,0.0,22.0,0.0,46.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,41.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,24.0,54.0,0.0,0.0,0.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,59.0,54.0,0.0,0.0,0.0,0.0,0.0
62.0,58.0,32.0,164.0,31.0,263.0,34.0,57.0,52.0,23.0,52.0,49.0,24.0,23.0,34.0,24.0,57.0,45.0,32.0,63.0,52.0,83.0,23.0,54.0,49.0,31.0,45.0,24.0,24.0,81.0,0.0,20.0,52.0,23.0,260.0,32.0,0.0,31.0,34.0,54.0,74.0,48.0,71.0,72.0,38.0,168.0,74.0,76.0,76.0,45.0,31.0,58.0,52.0,76.0,54.0,34.0,71.0,49.0,52.0,24.0,255.0,81.0,39.0,52.0,34.0,56.0,52.0,30.0,0.0,255.0,20.0,91.0,24.0,49.0,23.0,20.0,52.0,46.0,69.0,23.0,168.0,50.0,77.0,34.0,34.0,52.0
