0.0,58.0,92.0,0.0,0.0,0.0,52.0,55.0,30.0,30.0,21.0,24.0,0.0,75.0,36.0,112.0,48.0,56.0,36.0,60.0,0.0,55.0,78.0,0.0,22.0,54.0,20.0,48.0,41.0,0.0,22.0,51.0,0.0,0.0,85.0,51.0,46.0,0.0,51.0,105.0,35.0,0.0,112.0,46.0,55.0,41.0,0.0,46.0,92.0,31.0,39.0,0.0,25.0,25.0,0.0,78.0,0.0,55.0,48.0,78.0,53.0,0.0,52.0,55.0,0.0,48.0,61.0,0.0,92.0,92.0,58.0,0.0,60.0,173.0,0.0,58.0,51.0,85.0,58.0,0.0,0.0,21.0,0.0,55.0,35.0,55.0
107.0,0.0,48.0,30.0,34.0,34.0,35.0,0.0,45.0,36.0,45.0,53.0,76.0,0.0,79.0,0.0,64.0,0.0,52.0,0.0,95.0,136.0,57.0,95.0,21.0,0.0,66.0,46.0,81.0,75.0,0.0,21.0,0.0,30.0,42.0,93.0,67.0,57.0,0.0,0.0,0.0,81.0,30.0,75.0,136.0,45.0,0.0,75.0,48.0,64.0,53.0,0.0,34.0,0.0,34.0,160.0,65.0,136.0,45.0,160.0,45.0,20.0,35.0,0.0,76.0,0.0,20.0,76.0,48.0,48.0,0.0,92.0,79.0,104.0,92.0,0.0,74.0,42.0,123.0,34.0,36.0,33.0,34.0,136.0,0.0,136.0
20.0,0.0,51.0,31.0,265.0,307.0,25.0,74.0,321.0,269.0,361.0,0.0,34.0,43.0,368.0,56.0,88.0,0.0,361.0,0.0,0.0,52.0,0.0,0.0,49.0,0.0,68.0,143.0,0.0,86.0,83.0,49.0,46.0,985.0,150.0,57.0,40.0,0.0,110.0,176.0,0.0,262.0,56.0,36.0,52.0,176.0,0.0,36.0,0.0,88.0,158.0,57.0,396.0,69.0,307.0,0.0,316.0,52.0,44.0,0.0,92.0,45.0,40.0,51.0,34.0,0.0,58.0,34.0,0.0,0.0,0.0,43.0,373.0,20.0,43.0,0.0,80.0,37.0,57.0,307.0,23.0,255.0,310.0,40.0,0.0,40.0
22.0,0.0,72.0,20.0,362.0,306.0,40.0,342.0,323.0,273.0,278.0,0.0,335.0,273.0,339.0,36.0,376.0,21.0,259.0,0.0,329.0,46.0,25.0,329.0,65.0,0.0,318.0,91.0,340.0,340.0,216.0,24.0,0.0,20.0,0.0,296.0,32.0,130.0,259.0,0.0,0.0,55.0,36.0,285.0,46.0,0.0,0.0,319.0,72.0,246.0,42.0,304.0,114.0,259.0,362.0,25.0,21.0,46.0,370.0,25.0,52.0,130.0,48.0,381.0,349.0,265.0,312.0,266.0,72.0,72.0,0.0,281.0,268.0,22.0,372.0,265.0,366.0,43.0,296.0,326.0,25.0,259.0,352.0,46.0,0.0,46.0
48.0,169.0,0.0,45.0,348.0,419.0,24.0,215.0,198.0,198.0,350.0,38.0,327.0,42.0,259.0,20.0,249.0,0.0,344.0,40.0,306.0,0.0,0.0,306.0,31.0,0.0,284.0,23.0,30.0,348.0,357.0,23.0,49.0,45.0,52.0,169.0,58.0,0.0,20.0,40.0,0.0,97.0,20.0,280.0,0.0,30.0,43.0,280.0,0.0,260.0,55.0,347.0,316.0,321.0,231.0,0.0,52.0,0.0,207.0,0.0,37.0,71.0,32.0,211.0,327.0,52.0,203.0,323.0,0.0,0.0,169.0,259.0,334.0,112.0,263.0,169.0,240.0,52.0,262.0,266.0,0.0,359.0,348.0,0.0,0.0,41.0
89.0,145.0,51.0,49.0,24.0,24.0,154.0,218.0,0.0,38.0,0.0,270.0,353.0,37.0,0.0,0.0,338.0,149.0,0.0,57.0,300.0,58.0,31.0,300.0,227.0,44.0,251.0,65.0,34.0,304.0,20.0,269.0,0.0,49.0,122.0,316.0,245.0,173.0,31.0,57.0,44.0,34.0,69.0,261.0,58.0,208.0,44.0,256.0,51.0,389.0,23.0,262.0,0.0,255.0,24.0,31.0,34.0,58.0,384.0,254.0,34.0,48.0,154.0,259.0,268.0,0.0,248.0,418.0,51.0,51.0,145.0,388.0,0.0,48.0,261.0,145.0,324.0,122.0,312.0,24.0,46.0,0.0,38.0,51.0,44.0,51.0
0.0,22.0,0.0,0.0,89.0,89.0,0.0,0.0,39.0,39.0,65.0,0.0,0.0,35.0,0.0,0.0,0.0,153.0,0.0,0.0,22.0,43.0,38.0,22.0,0.0,51.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,22.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,73.0,0.0,89.0,38.0,0.0,41.0,0.0,38.0,0.0,55.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,89.0,57.0,53.0,79.0,43.0,0.0,43.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,0.0,0.0,43.0,0.0,128.0,43.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,73.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,128.0,0.0,0.0,70.0,128.0,0.0,0.0,0.0,57.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,42.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,54.0,0.0,104.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,21.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,104.0,0.0,31.0,0.0,0.0,23.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
