1484409600,1
1484496000,1
1484582400,1
1484668800,1
1484755200,1
1484841600,1
1484928000,1
1485014400,1
1485100800,1
1485187200,0
1485273600,1
1485360000,1
1485446400,1
1485532800,1
1485619200,0
1485705600,1
1485792000,1
1485878400,1
1485964800,1
1486051200,1
1486137600,1
1486224000,1
1486310400,1
1486396800,1
1486483200,1
1486569600,1
1486656000,1
1486742400,0
1486828800,0
1486915200,1
1487001600,1
