date,timestamp,value
2017-01-15 00:06:39,1484409999,51
2017-01-15 00:21:45,1484410905,0
2017-01-15 00:36:52,1484411812,0
2017-01-15 00:51:59,1484412719,20
2017-01-15 01:07:06,1484413626,40
2017-01-15 01:22:13,1484414533,51
2017-01-15 01:37:20,1484415440,58
2017-01-15 01:52:27,1484416347,61
2017-01-15 02:07:34,1484417254,55
2017-01-15 02:22:41,1484418161,55
2017-01-15 02:37:48,1484419068,61
2017-01-15 02:52:55,1484419975,55
2017-01-15 03:08:02,1484420882,52
2017-01-15 03:23:08,1484421788,48
2017-01-15 03:38:15,1484422695,31
2017-01-15 03:53:22,1484423602,48
2017-01-15 04:08:29,1484424509,46
2017-01-15 04:23:36,1484425416,0
2017-01-15 04:38:43,1484426323,48
2017-01-15 04:53:50,1484427230,25
2017-01-15 05:08:57,1484428137,20
2017-01-15 05:24:04,1484429044,0
2017-01-15 05:39:11,1484429951,34
2017-01-15 05:54:18,1484430858,23
2017-01-15 06:09:25,1484431765,25
2017-01-15 06:24:31,1484432671,31
2017-01-15 06:39:38,1484433578,31
2017-01-15 06:54:45,1484434485,22
2017-01-15 07:09:52,1484435392,51
2017-01-15 07:24:59,1484436299,24
2017-01-15 07:40:06,1484437206,92
2017-01-15 07:55:13,1484438113,53
2017-01-15 08:10:20,1484439020,49
2017-01-15 08:40:34,1484440834,52
2017-01-15 08:55:41,1484441741,46
2017-01-15 09:10:48,1484442648,39
2017-01-15 09:25:54,1484443554,37
2017-01-15 09:41:01,1484444461,78
2017-01-15 09:56:08,1484445368,0
2017-01-15 10:11:15,1484446275,0
2017-01-15 10:26:22,1484447182,0
2017-01-15 10:41:29,1484448089,103
2017-01-15 10:56:36,1484448996,30
2017-01-15 11:11:43,1484449903,0
2017-01-15 11:26:50,1484450810,23
2017-01-15 11:41:57,1484451717,48
2017-01-15 11:57:04,1484452624,22
2017-01-15 12:12:11,1484453531,0
2017-01-15 12:42:24,1484455344,56
2017-01-15 12:57:31,1484456251,54
2017-01-15 13:12:38,1484457158,55
2017-01-15 13:27:45,1484458065,55
2017-01-15 13:42:52,1484458972,76
2017-01-15 13:57:59,1484459879,49
2017-01-15 14:28:13,1484461693,51
2017-01-15 14:43:20,1484462600,75
2017-01-15 14:58:27,1484463507,48
2017-01-15 15:13:34,1484464414,58
2017-01-15 15:28:41,1484465321,0
2017-01-15 15:43:47,1484466227,35
2017-01-15 15:58:54,1484467134,0
2017-01-15 16:14:01,1484468041,60
2017-01-15 16:29:08,1484468948,105
2017-01-15 16:44:15,1484469855,41
2017-01-15 16:59:22,1484470762,0
2017-01-15 17:14:29,1484471669,0
2017-01-15 17:29:36,1484472576,85
2017-01-15 17:44:43,1484473483,173
2017-01-15 17:59:50,1484474390,0
2017-01-15 18:14:57,1484475297,0
2017-01-15 18:30:04,1484476204,0
2017-01-15 18:45:10,1484477110,112
2017-01-15 19:00:17,1484478017,0
2017-01-15 19:15:24,1484478924,0
2017-01-15 19:30:31,1484479831,0
2017-01-15 19:45:38,1484480738,0
2017-01-15 20:00:45,1484481645,0
2017-01-15 20:15:52,1484482552,0
2017-01-15 20:30:59,1484483459,30
2017-01-15 20:46:06,1484484366,22
2017-01-15 21:01:13,1484485273,0
2017-01-15 21:16:20,1484486180,0
2017-01-15 21:31:27,1484487087,21
2017-01-15 21:46:33,1484487993,31
2017-01-15 22:01:40,1484488900,25
2017-01-15 22:16:47,1484489807,20
2017-01-15 22:31:54,1484490714,0
2017-01-15 22:47:01,1484491621,0
2017-01-15 23:02:08,1484492528,30
2017-01-15 23:17:15,1484493435,21
2017-01-15 23:32:22,1484494342,36
2017-01-15 23:47:29,1484495249,60
2017-01-16 00:02:36,1484496156,57
2017-01-16 00:17:43,1484497063,74
2017-01-16 00:32:50,1484497970,75
2017-01-16 00:47:56,1484498876,95
2017-01-16 01:03:03,1484499783,88
2017-01-16 01:18:10,1484500690,93
2017-01-16 01:33:17,1484501597,123
2017-01-16 01:48:24,1484502504,20
2017-01-16 02:03:31,1484503411,0
2017-01-16 02:18:38,1484504318,0
2017-01-16 02:33:45,1484505225,51
2017-01-16 02:48:52,1484506132,65
2017-01-16 03:03:59,1484507039,117
2017-01-16 03:19:06,1484507946,96
2017-01-16 03:34:13,1484508853,45
2017-01-16 03:49:19,1484509759,64
2017-01-16 04:04:26,1484510666,75
